Device Name:,,VoltX4,VoltX4,VoltX4,VoltX4
6/15/21,11:15:00 AM,31.0657,35.56318,-35.43244,-7.97076
6/15/21,11:30:00 AM,31.4424,35.57224,-35.4422,-8.82526
6/15/21,11:45:00 AM,32.46606,35.58134,-35.45016,-9.64172
6/15/21,12:00:00 PM,33.18254,35.58996,-35.4587,-10.3392
6/15/21,12:15:00 PM,34.78042,35.59792,-35.46368,-10.98762
6/15/21,12:30:00 PM,36.33244,35.60626,-35.46858,-11.21284
6/15/21,12:45:00 PM,38.90948,35.61288,-35.46764,-9.65096
6/15/21,1:00:00 PM,42.02698,35.60868,-35.45452,-6.56892
6/15/21,1:15:00 PM,43.60444,35.58638,-35.43016,-3.97042
6/15/21,1:30:00 PM,44.56626,35.56378,-35.40522,-2.47184
6/15/21,1:45:00 PM,45.0879,35.54834,-35.3866,-1.3515
6/15/21,2:00:00 PM,44.93284,35.53742,-35.3738,-0.7404
6/15/21,2:15:00 PM,45.35174,35.53064,-35.365,-0.51232
6/15/21,2:30:00 PM,45.39948,35.52722,-35.3604,-0.32422
6/15/21,2:45:00 PM,45.3135,35.52478,-35.35656,-0.16084
6/15/21,3:00:00 PM,45.17674,35.52318,-35.35392,-0.14318
6/15/21,3:15:00 PM,45.38596,35.52282,-35.35336,-0.02414
6/15/21,3:30:00 PM,45.56242,35.5214,-35.35214,-0.0348
6/15/21,3:45:00 PM,45.37232,35.52116,-35.35244,-0.00932
6/15/21,4:00:00 PM,45.4111,35.52114,-35.35164,-0.08758
6/15/21,4:15:00 PM,45.17092,35.52112,-35.35188,0.03128
6/15/21,4:30:00 PM,44.67546,35.52038,-35.35154,0.27046
6/15/21,4:45:00 PM,44.31418,35.5186,-35.35112,0.32526
6/15/21,5:00:00 PM,44.33908,35.51754,-35.3495,0.35164
6/15/21,5:15:00 PM,44.44892,35.51698,-35.34876,0.35036
6/15/21,5:30:00 PM,44.01704,35.51556,-35.34826,0.44654
6/15/21,5:45:00 PM,44.01608,35.51526,-35.34752,0.49784
6/15/21,6:00:00 PM,43.59116,35.51418,-35.34656,0.64662
6/15/21,6:15:00 PM,43.80428,35.5133,-35.346,0.64674
6/15/21,6:30:00 PM,43.99812,35.51274,-35.34602,0.56744
6/15/21,6:45:00 PM,43.86728,35.5126,-35.34576,0.5641
6/15/21,7:00:00 PM,43.95482,35.5127,-35.34584,0.50268
6/15/21,7:15:00 PM,43.78886,35.51244,-35.34572,0.44348
6/15/21,7:30:00 PM,43.72746,35.51306,-35.346,0.38088
6/15/21,7:45:00 PM,43.31594,35.51282,-35.34708,0.37594
6/15/21,8:00:00 PM,42.84482,35.5127,-35.348,0.42246
6/15/21,8:15:00 PM,42.32562,35.5114,-35.34794,0.47992
6/15/21,8:30:00 PM,41.78672,35.51034,-35.34834,0.55432
6/15/21,8:45:00 PM,41.48486,35.5095,-35.34852,0.5945
6/15/21,9:00:00 PM,41.13352,35.50904,-35.34712,0.69914
6/15/21,9:15:00 PM,40.84968,35.50734,-35.34628,0.7674
6/15/21,9:30:00 PM,40.70108,35.50622,-35.34586,0.82794
6/15/21,9:45:00 PM,40.46476,35.50518,-35.3452,0.90602
6/15/21,10:00:00 PM,40.37534,35.50464,-35.3441,0.9943
6/15/21,10:15:00 PM,40.09762,35.5039,-35.34402,1.09328
6/15/21,10:30:00 PM,40.20366,35.5037,-35.34292,1.1312
6/15/21,10:45:00 PM,39.90336,35.50208,-35.34308,1.27826
6/15/21,11:00:00 PM,39.5137,35.5006,-35.34166,1.41328
6/15/21,11:15:00 PM,39.57562,35.49948,-35.3407,1.52016
6/15/21,11:30:00 PM,39.51514,35.49904,-35.3401,1.62724
6/15/21,11:45:00 PM,38.77208,35.4971,-35.33804,1.80614
6/16/21,12:00:00 AM,38.77434,35.49578,-35.33804,1.88334
6/16/21,12:15:00 AM,38.5133,35.49442,-35.33578,2.01206
6/16/21,12:30:00 AM,38.16486,35.4927,-35.3355,2.14932
6/16/21,12:45:00 AM,37.70694,35.49118,-35.33464,2.3844
6/16/21,1:00:00 AM,37.85646,35.48976,-35.33234,2.43028
6/16/21,1:15:00 AM,37.21158,35.4874,-35.33186,2.71598
6/16/21,1:30:00 AM,36.45932,35.48558,-35.33056,3.12858
6/16/21,1:45:00 AM,36.53724,35.48272,-35.32742,3.23926
6/16/21,2:00:00 AM,35.7327,35.48,-35.32674,3.52294
6/16/21,2:15:00 AM,35.8478,35.47782,-35.32414,3.6961
6/16/21,2:30:00 AM,36.07336,35.47686,-35.32216,3.8152
6/16/21,2:45:00 AM,35.76428,35.47444,-35.32022,4.00286
6/16/21,3:00:00 AM,35.60188,35.47212,-35.3183,4.14808
6/16/21,3:15:00 AM,35.29546,35.47118,-35.3171,4.30962
6/16/21,3:30:00 AM,35.30444,35.46996,-35.31618,4.3973
6/16/21,3:45:00 AM,35.37636,35.4685,-35.31354,4.46694
6/16/21,4:00:00 AM,35.46132,35.46722,-35.31248,4.56838
6/16/21,4:15:00 AM,35.22544,35.4657,-35.31258,4.68082
6/16/21,4:30:00 AM,35.37688,35.46494,-35.3109,4.72878
6/16/21,4:45:00 AM,35.2882,35.46406,-35.31026,4.78576
6/16/21,5:00:00 AM,34.93326,35.46344,-35.31002,4.86116
6/16/21,5:15:00 AM,35.14134,35.46212,-35.309,4.87106
6/16/21,5:30:00 AM,34.96008,35.46164,-35.3085,4.90314
6/16/21,5:45:00 AM,34.73846,35.46054,-35.30796,4.95628
6/16/21,6:00:00 AM,34.35658,35.46106,-35.30816,5.00876
6/16/21,6:15:00 AM,34.2158,35.4591,-35.307,5.03686
6/16/21,6:30:00 AM,33.97728,35.45806,-35.30636,5.04192
6/16/21,6:45:00 AM,33.69944,35.458,-35.30712,5.03552
6/16/21,7:00:00 AM,33.84056,35.4573,-35.30622,5.0161
6/16/21,7:15:00 AM,34.20134,35.45812,-35.30616,4.97776
6/16/21,7:30:00 AM,34.38748,35.45824,-35.30662,4.90504
6/16/21,7:45:00 AM,34.2771,35.45904,-35.30692,4.76762
6/16/21,8:00:00 AM,35.08372,35.46134,-35.3082,4.54604
6/16/21,8:15:00 AM,34.98168,35.46352,-35.31064,4.25616
6/16/21,8:30:00 AM,34.68496,35.46548,-35.3129,3.86376
6/16/21,8:45:00 AM,34.96394,35.46862,-35.31646,3.33348
6/16/21,9:00:00 AM,34.02828,35.47434,-35.32336,2.64808
6/16/21,9:15:00 AM,36.67954,35.48248,-35.3268,1.85346
6/16/21,9:30:00 AM,37.72714,35.49158,-35.33466,0.91554
6/16/21,9:45:00 AM,33.52422,35.49646,-35.34844,-0.11814
6/16/21,10:00:00 AM,32.7424,35.5046,-35.35954,-1.07492
6/16/21,10:15:00 AM,33.24376,35.51286,-35.36858,-2.10534
6/16/21,10:30:00 AM,34.72156,35.52376,-35.37756,-3.28084
6/16/21,10:45:00 AM,35.03078,35.53456,-35.38862,-4.33666
6/16/21,11:00:00 AM,35.12418,35.54374,-35.39834,-5.34644
6/16/21,11:15:00 AM,37.13792,35.5537,-35.40754,-6.57724
6/16/21,11:30:00 AM,37.2361,35.56562,-35.42,-8.14388
6/16/21,11:45:00 AM,35.01098,35.57662,-35.43712,-9.92716
6/16/21,12:00:00 PM,32.67742,35.5877,-35.45466,-11.00228
6/16/21,12:15:00 PM,32.70978,35.59858,-35.46676,-11.785
6/16/21,12:30:00 PM,34.1333,35.60874,-35.47532,-12.59618
6/16/21,12:45:00 PM,33.87348,35.61664,-35.48366,-12.63946
6/16/21,1:00:00 PM,36.7088,35.62224,-35.48232,-11.3133
6/16/21,1:15:00 PM,39.40112,35.6144,-35.46604,-7.13634
6/16/21,1:30:00 PM,39.24678,35.58556,-35.43538,-2.32754
6/16/21,1:45:00 PM,39.83012,35.55148,-35.39988,-0.73844
6/16/21,2:00:00 PM,38.8809,35.52852,-35.37696,0.28466
6/16/21,2:15:00 PM,38.08272,35.51296,-35.3607,1.13606
6/16/21,2:30:00 PM,38.07004,35.50456,-35.35014,1.46106
6/16/21,2:45:00 PM,37.67904,35.49808,-35.34344,1.71386
6/16/21,3:00:00 PM,37.49408,35.49516,-35.34042,1.84668
6/16/21,3:15:00 PM,37.44424,35.4947,-35.33738,1.86232
6/16/21,3:30:00 PM,38.19166,35.49374,-35.33554,1.72752
6/16/21,3:45:00 PM,37.86466,35.49372,-35.33586,1.69864
6/16/21,4:00:00 PM,38.85236,35.4951,-35.33492,1.50186
6/16/21,4:15:00 PM,39.2242,35.49688,-35.33536,1.37304
6/16/21,4:30:00 PM,38.62516,35.49696,-35.33682,1.35066
6/16/21,4:45:00 PM,38.82658,35.49738,-35.33714,1.24342
6/16/21,5:00:00 PM,38.9551,35.49772,-35.33796,1.09286
6/16/21,5:15:00 PM,38.8186,35.49834,-35.33966,1.05858
6/16/21,5:30:00 PM,38.38954,35.49756,-35.33974,1.02976
6/16/21,5:45:00 PM,38.68626,35.49924,-35.33992,0.98854
6/16/21,6:00:00 PM,38.54626,35.49878,-35.3404,0.97826
6/16/21,6:15:00 PM,38.7633,35.4992,-35.33946,0.96246
6/16/21,6:30:00 PM,37.587,35.49818,-35.34114,1.05788
6/16/21,6:45:00 PM,38.4724,35.49776,-35.33928,1.0808
6/16/21,7:00:00 PM,38.55936,35.49776,-35.33914,1.04116
6/16/21,7:15:00 PM,38.08438,35.49708,-35.33922,1.08954
6/16/21,7:30:00 PM,37.78282,35.49662,-35.3394,1.12164
6/16/21,7:45:00 PM,37.03324,35.49574,-35.33954,1.19764
6/16/21,8:00:00 PM,36.8122,35.49412,-35.33932,1.32112
6/16/21,8:15:00 PM,36.5447,35.49276,-35.33852,1.46128
6/16/21,8:30:00 PM,36.56734,35.49188,-35.33728,1.52212
6/16/21,8:45:00 PM,36.33686,35.49166,-35.33706,1.55694
6/16/21,9:00:00 PM,36.51808,35.49138,-35.33626,1.63994
6/16/21,9:15:00 PM,36.23026,35.49012,-35.33538,1.6942
6/16/21,9:30:00 PM,36.18458,35.49066,-35.33536,1.72822
6/16/21,9:45:00 PM,36.05552,35.48912,-35.33466,1.7942
6/16/21,10:00:00 PM,35.87818,35.48892,-35.33398,1.84478
6/16/21,10:15:00 PM,35.82758,35.48708,-35.33358,1.93052
6/16/21,10:30:00 PM,35.72784,35.48664,-35.33224,1.99018
6/16/21,10:45:00 PM,35.82818,35.4858,-35.33138,2.09178
6/16/21,11:00:00 PM,35.63566,35.48424,-35.33078,2.01438
6/16/21,11:15:00 PM,35.51136,35.48488,-35.33124,1.8645
6/16/21,11:30:00 PM,34.98288,35.48522,-35.33308,1.75372
6/16/21,11:45:00 PM,34.83394,35.48606,-35.33428,1.6473
6/17/21,12:00:00 AM,34.6459,35.48638,-35.33476,1.51888
6/17/21,12:15:00 AM,34.63374,35.48716,-35.33558,1.46376
6/17/21,12:30:00 AM,34.33798,35.4874,-35.33628,1.40404
6/17/21,12:45:00 AM,34.28266,35.48814,-35.33714,1.37518
6/17/21,1:00:00 AM,34.25136,35.4877,-35.33784,1.45106
6/17/21,1:15:00 AM,34.24036,35.4878,-35.33732,1.50124
6/17/21,1:30:00 AM,34.18062,35.4866,-35.33632,1.6695
6/17/21,1:45:00 AM,34.18884,35.48558,-35.33562,1.82492
6/17/21,2:00:00 AM,33.8652,35.4838,-35.33394,1.97096
6/17/21,2:15:00 AM,34.24832,35.4831,-35.33246,2.07264
6/17/21,2:30:00 AM,34.1967,35.48208,-35.33164,2.12828
6/17/21,2:45:00 AM,34.2711,35.48206,-35.33114,2.24326
6/17/21,3:00:00 AM,34.32186,35.48038,-35.32954,2.28988
6/17/21,3:15:00 AM,34.11174,35.47986,-35.32932,2.32278
6/17/21,3:30:00 AM,34.28416,35.47914,-35.32858,2.36172
6/17/21,3:45:00 AM,34.4161,35.47934,-35.32786,2.40196
6/17/21,4:00:00 AM,34.4338,35.47868,-35.32746,2.41168
6/17/21,4:15:00 AM,34.49298,35.47926,-35.32716,2.43842
6/17/21,4:30:00 AM,34.4529,35.47768,-35.32666,2.48006
6/17/21,4:45:00 AM,34.52992,35.47806,-35.32466,2.5091
6/17/21,5:00:00 AM,34.72008,35.47722,-35.32536,2.38874
6/17/21,5:15:00 AM,34.58348,35.4781,-35.3262,2.17074
6/17/21,5:30:00 AM,34.4013,35.47884,-35.32846,2.0482
6/17/21,5:45:00 AM,34.38752,35.48096,-35.32878,1.94618
6/17/21,6:00:00 AM,34.37222,35.4815,-35.32948,1.87918
6/17/21,6:15:00 AM,33.93612,35.48074,-35.33088,1.84606
6/17/21,6:30:00 AM,33.93396,35.48126,-35.33132,1.83496
6/17/21,6:45:00 AM,34.10342,35.48108,-35.33068,1.82238
6/17/21,7:00:00 AM,34.70862,35.48158,-35.3308,1.8028
6/17/21,7:15:00 AM,34.76052,35.4825,-35.33084,1.75006
6/17/21,7:30:00 AM,34.927,35.48312,-35.33206,1.72472
6/17/21,7:45:00 AM,36.4041,35.48594,-35.32996,1.59524
6/17/21,8:00:00 AM,36.15488,35.48672,-35.3315,1.38854
6/17/21,8:15:00 AM,37.03298,35.48928,-35.3335,1.1449
6/17/21,8:30:00 AM,37.51258,35.49346,-35.33614,0.78774
6/17/21,8:45:00 AM,37.61186,35.49694,-35.34054,0.3155
6/17/21,9:00:00 AM,37.28674,35.50118,-35.34544,-0.30752
6/17/21,9:15:00 AM,40.53674,35.5111,-35.34896,-1.08268
6/17/21,9:30:00 AM,41.1074,35.51996,-35.35618,-1.90778
6/17/21,9:45:00 AM,42.4292,35.52816,-35.3636,-2.71264
6/17/21,10:00:00 AM,40.52666,35.53424,-35.37336,-3.58964
6/17/21,10:15:00 AM,39.82686,35.54128,-35.3833,-4.4456
6/17/21,10:30:00 AM,39.1852,35.54884,-35.39292,-5.36014
6/17/21,10:45:00 AM,39.54614,35.55804,-35.40198,-6.37672
6/17/21,11:00:00 AM,38.62392,35.56804,-35.41456,-7.4939
6/17/21,11:15:00 AM,38.3307,35.57822,-35.42696,-8.68016
6/17/21,11:30:00 AM,39.19036,35.59144,-35.4403,-9.86096
6/17/21,11:45:00 AM,37.22978,35.59996,-35.45524,-10.94352
6/17/21,12:00:00 PM,39.53202,35.6143,-35.46512,-11.95914
6/17/21,12:15:00 PM,38.8621,35.62476,-35.47604,-12.861
6/17/21,12:30:00 PM,38.70316,35.63188,-35.48786,-13.78342
6/17/21,12:45:00 PM,37.82056,35.64116,-35.49834,-14.77218
6/17/21,1:00:00 PM,37.72258,35.6517,-35.51158,-15.73396
6/17/21,1:15:00 PM,34.5614,35.65858,-35.52476,-16.36206
6/17/21,1:30:00 PM,34.92898,35.66386,-35.53194,-16.65594
6/17/21,1:45:00 PM,38.34062,35.67014,-35.52752,-14.70776
6/17/21,2:00:00 PM,41.174,35.65916,-35.5091,-10.00972
6/17/21,2:15:00 PM,42.4036,35.62316,-35.4677,-5.11538
6/17/21,2:30:00 PM,41.4404,35.58414,-35.4298,-2.95282
6/17/21,2:45:00 PM,41.29804,35.55782,-35.40126,-2.12744
6/17/21,3:00:00 PM,41.80052,35.54478,-35.38322,-1.6335
6/17/21,3:15:00 PM,41.47692,35.53638,-35.37356,-1.17982
6/17/21,3:30:00 PM,41.93016,35.53252,-35.36624,-0.98612
6/17/21,3:45:00 PM,41.59696,35.52896,-35.36292,-0.79264
6/17/21,4:00:00 PM,42.06474,35.52732,-35.36066,-0.81144
6/17/21,4:15:00 PM,42.70246,35.52764,-35.35776,-0.83656
6/17/21,4:30:00 PM,43.67542,35.52786,-35.35596,-0.92884
6/17/21,4:45:00 PM,44.64584,35.52898,-35.35532,-1.00902
6/17/21,5:00:00 PM,44.88904,35.52912,-35.35628,-1.0641
6/17/21,5:15:00 PM,44.79164,35.52954,-35.35638,-1.04738
6/17/21,5:30:00 PM,44.99816,35.53004,-35.35578,-1.1891
6/17/21,5:45:00 PM,45.53808,35.5311,-35.3565,-1.6145
6/17/21,6:00:00 PM,45.93296,35.5339,-35.35922,-2.07126
6/17/21,6:15:00 PM,46.19036,35.53726,-35.36174,-2.41388
6/17/21,6:30:00 PM,46.82894,35.54034,-35.36526,-3.00116
6/17/21,6:45:00 PM,46.96652,35.54428,-35.3679,-3.41982
6/17/21,7:00:00 PM,47.1897,35.54778,-35.37272,-3.87984
6/17/21,7:15:00 PM,47.24132,35.55216,-35.37752,-4.29352
6/17/21,7:30:00 PM,47.12288,35.55572,-35.38116,-4.50728
6/17/21,7:45:00 PM,46.82636,35.55794,-35.38454,-4.74946
6/17/21,8:00:00 PM,46.56228,35.55962,-35.38646,-4.86102
6/17/21,8:15:00 PM,46.47556,35.5605,-35.38914,-5.04174
6/17/21,8:30:00 PM,46.37904,35.56302,-35.3914,-5.20134
6/17/21,8:45:00 PM,46.50176,35.5648,-35.39304,-5.382
6/17/21,9:00:00 PM,46.17968,35.5654,-35.395,-5.46728
6/17/21,9:15:00 PM,45.8552,35.5664,-35.39628,-5.52142
6/17/21,9:30:00 PM,45.71186,35.56656,-35.39818,-5.53332
6/17/21,9:45:00 PM,45.0311,35.567,-35.39874,-5.51498
6/17/21,10:00:00 PM,45.40934,35.5666,-35.39876,-5.50296
6/17/21,10:15:00 PM,45.33388,35.56776,-35.39894,-5.4783
6/17/21,10:30:00 PM,45.63836,35.56792,-35.3982,-5.49604
6/17/21,10:45:00 PM,44.64872,35.56652,-35.39914,-5.43438
6/17/21,11:00:00 PM,44.79566,35.56704,-35.3992,-5.39398
6/17/21,11:15:00 PM,44.38798,35.5657,-35.3995,-5.3332
6/17/21,11:30:00 PM,44.4015,35.56594,-35.39768,-5.29484
6/17/21,11:45:00 PM,44.5235,35.56544,-35.39834,-5.28334
6/18/21,12:00:00 AM,43.96612,35.56464,-35.39876,-5.2257
6/18/21,12:15:00 AM,44.24684,35.56504,-35.3983,-5.21868
6/18/21,12:30:00 AM,43.80088,35.56456,-35.39838,-5.22234
6/18/21,12:45:00 AM,43.46818,35.56446,-35.39862,-5.2159
6/18/21,1:00:00 AM,44.10254,35.56464,-35.39906,-5.24958
6/18/21,1:15:00 AM,45.13054,35.56586,-35.39726,-5.29184
6/18/21,1:30:00 AM,45.37746,35.5662,-35.39736,-5.32578
6/18/21,1:45:00 AM,45.32708,35.56774,-35.39734,-5.34868
6/18/21,2:00:00 AM,45.36928,35.56752,-35.39776,-5.36062
6/18/21,2:15:00 AM,44.98226,35.5677,-35.39812,-5.35474
6/18/21,2:30:00 AM,45.27788,35.56788,-35.39806,-5.36404
6/18/21,2:45:00 AM,45.26376,35.5679,-35.39878,-5.36502
6/18/21,3:00:00 AM,45.20008,35.56794,-35.3993,-5.35922
6/18/21,3:15:00 AM,45.1757,35.56838,-35.3992,-5.35822
6/18/21,3:30:00 AM,45.17344,35.56824,-35.39954,-5.35926
6/18/21,3:45:00 AM,45.24796,35.56824,-35.39898,-5.35858
6/18/21,4:00:00 AM,45.19448,35.56788,-35.39908,-5.35506
6/18/21,4:15:00 AM,45.08396,35.56844,-35.39886,-5.3566
6/18/21,4:30:00 AM,45.13838,35.56918,-35.39932,-5.35736
6/18/21,4:45:00 AM,45.02194,35.56842,-35.39984,-5.35394
6/18/21,5:00:00 AM,44.764,35.56858,-35.39938,-5.34608
6/18/21,5:15:00 AM,44.8214,35.56792,-35.39936,-5.34568
6/18/21,5:30:00 AM,44.58354,35.56794,-35.40048,-5.33606
6/18/21,5:45:00 AM,44.48104,35.56738,-35.4001,-5.33698
6/18/21,6:00:00 AM,44.66446,35.56788,-35.39936,-5.34522
6/18/21,6:15:00 AM,44.25432,35.5686,-35.40076,-5.3411
