Device Name:,,VoltX4,VoltX4,VoltX4,VoltX4
7/14/21,10:45:00 AM,23.77184,35.5232,-35.41386,-4.89556
7/14/21,11:00:00 AM,24.59506,35.52762,-35.41828,-5.42164
7/14/21,11:15:00 AM,23.84684,35.5306,-35.424,-6.34334
7/14/21,11:30:00 AM,25.80944,35.53682,-35.42652,-6.80196
7/14/21,11:45:00 AM,34.18042,35.54584,-35.4197,-6.94462
7/14/21,12:00:00 PM,43.33598,35.55702,-35.41028,-6.04112
7/14/21,12:15:00 PM,45.10208,35.55216,-35.4032,-4.92832
7/14/21,12:30:00 PM,45.7226,35.54654,-35.39382,-4.3488
7/14/21,12:45:00 PM,46.32242,35.54056,-35.38618,-4.07542
7/14/21,1:00:00 PM,46.473,35.53738,-35.38144,-3.82154
7/14/21,1:15:00 PM,46.19192,35.53452,-35.37886,-3.6002
7/14/21,1:30:00 PM,45.69292,35.53188,-35.37738,-3.42666
7/14/21,1:45:00 PM,46.3865,35.53116,-35.37412,-3.38584
7/14/21,2:00:00 PM,46.53332,35.5308,-35.373,-3.33496
7/14/21,2:15:00 PM,46.38398,35.52986,-35.3724,-3.27956
7/14/21,2:30:00 PM,46.59412,35.5299,-35.3717,-3.21612
7/14/21,2:45:00 PM,46.89566,35.52984,-35.37124,-3.19958
7/14/21,3:00:00 PM,46.9,35.52896,-35.3706,-3.1911
7/14/21,3:15:00 PM,46.2013,35.5287,-35.37238,-3.23072
7/14/21,3:30:00 PM,46.05812,35.52876,-35.37186,-3.29334
7/14/21,3:45:00 PM,45.94006,35.5289,-35.3726,-3.44358
7/14/21,4:00:00 PM,46.41572,35.5303,-35.37276,-3.50594
7/14/21,4:15:00 PM,46.32134,35.53096,-35.3737,-3.51516
7/14/21,4:30:00 PM,46.08286,35.5307,-35.37466,-3.48682
7/14/21,4:45:00 PM,45.84416,35.5307,-35.37538,-3.4492
7/14/21,5:00:00 PM,45.85244,35.52978,-35.37472,-3.43626
7/14/21,5:15:00 PM,45.66156,35.52938,-35.37434,-3.45098
7/14/21,5:30:00 PM,45.45614,35.52974,-35.37482,-3.3875
7/14/21,5:45:00 PM,45.14974,35.52878,-35.37424,-3.30526
7/14/21,6:00:00 PM,45.02542,35.52802,-35.37458,-3.264
7/14/21,6:15:00 PM,44.71272,35.52716,-35.3731,-3.2236
7/14/21,6:30:00 PM,44.53348,35.52684,-35.37386,-3.21342
7/14/21,6:45:00 PM,44.38438,35.5263,-35.3734,-3.16524
7/14/21,7:00:00 PM,44.13418,35.52566,-35.37302,-3.1549
7/14/21,7:15:00 PM,44.02306,35.52626,-35.37334,-3.14132
7/14/21,7:30:00 PM,43.54362,35.52522,-35.3733,-3.11866
7/14/21,7:45:00 PM,43.0295,35.52394,-35.37408,-3.08554
7/14/21,8:00:00 PM,42.37888,35.5239,-35.37576,-3.03726
7/14/21,8:15:00 PM,41.8939,35.52254,-35.37482,-2.99986
7/14/21,8:30:00 PM,41.2552,35.52276,-35.37516,-2.92068
7/14/21,8:45:00 PM,41.09108,35.52052,-35.37448,-2.87282
7/14/21,9:00:00 PM,40.89408,35.51954,-35.37414,-2.81264
7/14/21,9:15:00 PM,40.62492,35.51916,-35.37364,-2.75282
7/14/21,9:30:00 PM,41.1139,35.5193,-35.37238,-2.70928
7/14/21,9:45:00 PM,41.25728,35.5196,-35.37236,-2.681
7/14/21,10:00:00 PM,41.63414,35.51966,-35.3712,-2.66394
7/14/21,10:15:00 PM,41.5642,35.51848,-35.37136,-2.64468
7/14/21,10:30:00 PM,41.83734,35.51876,-35.37046,-2.63072
7/14/21,10:45:00 PM,41.76048,35.51856,-35.37118,-2.61492
7/14/21,11:00:00 PM,41.74228,35.51884,-35.37056,-2.59906
7/14/21,11:15:00 PM,42.1041,35.51862,-35.36946,-2.60046
7/14/21,11:30:00 PM,42.02686,35.51864,-35.3698,-2.59646
7/14/21,11:45:00 PM,41.9827,35.51894,-35.3705,-2.59104
7/15/21,12:00:00 AM,42.21314,35.51872,-35.3698,-2.6108
7/15/21,12:15:00 AM,42.19264,35.51848,-35.36982,-2.6206
7/15/21,12:30:00 AM,42.34036,35.51952,-35.36964,-2.64556
7/15/21,12:45:00 AM,42.38596,35.51894,-35.36974,-2.67192
7/15/21,1:00:00 AM,42.33362,35.5192,-35.37038,-2.68468
7/15/21,1:15:00 AM,42.30856,35.5197,-35.37012,-2.68482
7/15/21,1:30:00 AM,42.41382,35.51934,-35.36994,-2.69098
7/15/21,1:45:00 AM,42.21982,35.52024,-35.3711,-2.69678
7/15/21,2:00:00 AM,42.30904,35.51902,-35.37,-2.69548
7/15/21,2:15:00 AM,42.31512,35.51938,-35.37028,-2.69246
7/15/21,2:30:00 AM,42.35106,35.51916,-35.37066,-2.6877
7/15/21,2:45:00 AM,42.1411,35.5186,-35.37018,-2.685
7/15/21,3:00:00 AM,42.02508,35.51916,-35.37104,-2.6801
7/15/21,3:15:00 AM,42.3756,35.5189,-35.36948,-2.67022
7/15/21,3:30:00 AM,42.42312,35.51824,-35.37028,-2.65696
7/15/21,3:45:00 AM,42.0902,35.51842,-35.3695,-2.65276
7/15/21,4:00:00 AM,42.06182,35.51834,-35.37014,-2.63442
7/15/21,4:15:00 AM,41.72226,35.51742,-35.36972,-2.63292
7/15/21,4:30:00 AM,41.47332,35.5184,-35.36968,-2.6271
7/15/21,4:45:00 AM,40.86216,35.518,-35.37044,-2.57676
7/15/21,5:00:00 AM,40.37808,35.51558,-35.37108,-2.50576
7/15/21,5:15:00 AM,39.76246,35.51424,-35.37092,-2.46456
7/15/21,5:30:00 AM,39.1443,35.51368,-35.37074,-2.42954
7/15/21,5:45:00 AM,38.61216,35.51244,-35.37108,-2.39884
7/15/21,6:00:00 AM,37.97784,35.51266,-35.37154,-2.38002
7/15/21,6:15:00 AM,37.65466,35.51084,-35.3715,-2.36838
7/15/21,6:30:00 AM,37.5019,35.5105,-35.371,-2.3582
7/15/21,6:45:00 AM,37.19408,35.51018,-35.37172,-2.3554
7/15/21,7:00:00 AM,36.97498,35.5108,-35.37228,-2.36066
7/15/21,7:15:00 AM,37.05772,35.51196,-35.37222,-2.37402
7/15/21,7:30:00 AM,36.99824,35.51124,-35.37352,-2.40114
7/15/21,7:45:00 AM,37.21068,35.51242,-35.37286,-2.4464
7/15/21,8:00:00 AM,36.67716,35.51224,-35.37464,-2.51246
7/15/21,8:15:00 AM,36.1176,35.51368,-35.37746,-2.60278
7/15/21,8:30:00 AM,34.85224,35.51344,-35.37962,-2.71924
7/15/21,8:45:00 AM,33.53252,35.51422,-35.38248,-2.87534
7/15/21,9:00:00 AM,32.1879,35.51452,-35.38664,-3.10274
7/15/21,9:15:00 AM,30.95488,35.51622,-35.39114,-3.40456
7/15/21,9:30:00 AM,29.491,35.51842,-35.39642,-3.75836
7/15/21,9:45:00 AM,28.24156,35.52114,-35.40134,-4.18274
7/15/21,10:00:00 AM,27.16726,35.52412,-35.40842,-4.6559
7/15/21,10:15:00 AM,27.38182,35.53,-35.41382,-5.25732
7/15/21,10:30:00 AM,28.7073,35.53582,-35.41856,-5.96288
7/15/21,10:45:00 AM,29.23394,35.5423,-35.42396,-6.70652
7/15/21,11:00:00 AM,30.05076,35.54768,-35.42938,-7.45188
7/15/21,11:15:00 AM,29.41442,35.5528,-35.43658,-8.23596
7/15/21,11:30:00 AM,28.9761,35.55778,-35.4453,-9.1653
7/15/21,11:45:00 AM,28.56586,35.5656,-35.4536,-10.00188
7/15/21,12:00:00 PM,29.61958,35.57404,-35.46168,-11.08498
7/15/21,12:15:00 PM,34.99484,35.58624,-35.46358,-10.92796
7/15/21,12:30:00 PM,42.59662,35.59242,-35.4532,-8.73542
7/15/21,12:45:00 PM,45.53476,35.58272,-35.43622,-7.07462
7/15/21,1:00:00 PM,46.45674,35.56796,-35.41864,-5.88982
7/15/21,1:15:00 PM,46.711,35.55624,-35.40494,-5.20724
7/15/21,1:30:00 PM,47.23788,35.55018,-35.39562,-4.83528
7/15/21,1:45:00 PM,47.30236,35.5444,-35.38868,-4.65234
7/15/21,2:00:00 PM,47.10226,35.54272,-35.3863,-4.4447
7/15/21,2:15:00 PM,47.21594,35.54138,-35.38386,-4.25232
7/15/21,2:30:00 PM,47.55382,35.54124,-35.3824,-4.2817
7/15/21,2:45:00 PM,47.96014,35.5412,-35.38176,-4.3954
7/15/21,3:00:00 PM,48.13704,35.54114,-35.38168,-4.40626
7/15/21,3:15:00 PM,48.78306,35.54276,-35.38228,-4.66774
7/15/21,3:30:00 PM,49.03382,35.54352,-35.38296,-4.78838
7/15/21,3:45:00 PM,49.18876,35.54598,-35.38356,-4.91852
7/15/21,4:00:00 PM,49.11328,35.54646,-35.38606,-4.99648
7/15/21,4:15:00 PM,48.63906,35.54634,-35.38616,-4.94576
7/15/21,4:30:00 PM,48.3773,35.54626,-35.38648,-4.8961
7/15/21,4:45:00 PM,48.14164,35.54502,-35.3867,-4.85102
7/15/21,5:00:00 PM,47.81698,35.54434,-35.38668,-4.83668
7/15/21,5:15:00 PM,47.89628,35.54482,-35.38648,-4.89576
7/15/21,5:30:00 PM,47.65406,35.54478,-35.3872,-4.898
7/15/21,5:45:00 PM,47.47048,35.54482,-35.3872,-4.90826
7/15/21,6:00:00 PM,47.03208,35.54458,-35.3877,-4.87314
7/15/21,6:15:00 PM,46.70032,35.54394,-35.38766,-4.8534
7/15/21,6:30:00 PM,46.31408,35.5433,-35.38804,-4.80946
7/15/21,6:45:00 PM,45.80964,35.54276,-35.38806,-4.76122
7/15/21,7:00:00 PM,45.36972,35.54184,-35.38778,-4.7185
7/15/21,7:15:00 PM,44.42408,35.54116,-35.38932,-4.61836
7/15/21,7:30:00 PM,43.6851,35.53894,-35.38948,-4.52912
7/15/21,7:45:00 PM,42.8518,35.53782,-35.3895,-4.43284
7/15/21,8:00:00 PM,42.05598,35.536,-35.38938,-4.37096
7/15/21,8:15:00 PM,41.46308,35.53408,-35.38932,-4.29644
7/15/21,8:30:00 PM,40.0748,35.53256,-35.3904,-4.23374
7/15/21,8:45:00 PM,39.79898,35.53188,-35.38898,-4.17238
7/15/21,9:00:00 PM,39.0358,35.53006,-35.38946,-4.12102
7/15/21,9:15:00 PM,38.78588,35.52904,-35.389,-4.06732
7/15/21,9:30:00 PM,37.38762,35.52744,-35.38964,-4.00126
7/15/21,9:45:00 PM,36.3155,35.52566,-35.3909,-3.94854
7/15/21,10:00:00 PM,35.41442,35.5246,-35.39184,-3.85558
7/15/21,10:15:00 PM,35.48704,35.52414,-35.39094,-3.78852
7/15/21,10:30:00 PM,36.39078,35.5237,-35.38922,-3.71304
7/15/21,10:45:00 PM,35.42024,35.52368,-35.3889,-3.63256
7/15/21,11:00:00 PM,38.28548,35.52526,-35.3847,-3.52096
7/15/21,11:15:00 PM,39.28674,35.52538,-35.3834,-3.43084
7/15/21,11:30:00 PM,39.14546,35.5246,-35.3827,-3.34744
7/15/21,11:45:00 PM,40.56104,35.52538,-35.38,-3.25816
7/16/21,12:00:00 AM,41.22728,35.52538,-35.37884,-3.17986
7/16/21,12:15:00 AM,41.741,35.52562,-35.37784,-3.10094
7/16/21,12:30:00 AM,41.84516,35.52494,-35.37662,-3.01662
7/16/21,12:45:00 AM,41.67564,35.52382,-35.37676,-2.93262
7/16/21,1:00:00 AM,41.85636,35.52392,-35.37562,-2.82416
7/16/21,1:15:00 AM,42.15294,35.52262,-35.37382,-2.72396
7/16/21,1:30:00 AM,42.1132,35.52172,-35.3733,-2.64844
7/16/21,1:45:00 AM,42.26578,35.52174,-35.372,-2.5536
7/16/21,2:00:00 AM,42.10096,35.52068,-35.3706,-2.48122
7/16/21,2:15:00 AM,42.43132,35.5198,-35.37094,-2.39008
7/16/21,2:30:00 AM,42.2751,35.51824,-35.37,-2.34248
7/16/21,2:45:00 AM,42.22642,35.51854,-35.36884,-2.30286
7/16/21,3:00:00 AM,42.1662,35.51744,-35.36824,-2.24742
7/16/21,3:15:00 AM,41.79366,35.51732,-35.36868,-2.20704
7/16/21,3:30:00 AM,41.82888,35.51674,-35.36874,-2.15402
7/16/21,3:45:00 AM,41.60456,35.51594,-35.36888,-2.17216
7/16/21,4:00:00 AM,41.43002,35.51536,-35.3673,-2.21382
7/16/21,4:15:00 AM,41.10708,35.51552,-35.36828,-2.24742
7/16/21,4:30:00 AM,40.86488,35.51486,-35.36848,-2.31628
7/16/21,4:45:00 AM,40.47084,35.51544,-35.36934,-2.26718
7/16/21,5:00:00 AM,40.23832,35.5146,-35.36922,-2.1302
7/16/21,5:15:00 AM,40.24544,35.51382,-35.36946,-2.03388
7/16/21,5:30:00 AM,39.5897,35.51232,-35.36942,-1.90918
7/16/21,5:45:00 AM,39.09194,35.51054,-35.36768,-1.85316
7/16/21,6:00:00 AM,38.43276,35.50944,-35.3676,-1.80976
7/16/21,6:15:00 AM,37.85074,35.5084,-35.36756,-1.7752
7/16/21,6:30:00 AM,36.33966,35.50672,-35.36894,-1.76416
7/16/21,6:45:00 AM,35.83844,35.50584,-35.36912,-1.75202
7/16/21,7:00:00 AM,35.70956,35.50556,-35.36936,-1.74892
7/16/21,7:15:00 AM,35.58906,35.5041,-35.369,-1.75098
7/16/21,7:30:00 AM,35.50918,35.50452,-35.37,-1.76432
7/16/21,7:45:00 AM,35.46842,35.50538,-35.37064,-1.78994
7/16/21,8:00:00 AM,35.6587,35.50628,-35.37048,-1.83672
7/16/21,8:15:00 AM,35.47878,35.50712,-35.37194,-1.90294
7/16/21,8:30:00 AM,35.39996,35.50808,-35.37178,-1.99854
7/16/21,8:45:00 AM,35.37986,35.50926,-35.37412,-2.13102
7/16/21,9:00:00 AM,34.97556,35.5106,-35.37636,-2.31112
7/16/21,9:15:00 AM,33.3954,35.5111,-35.3796,-2.53192
7/16/21,9:30:00 AM,32.4517,35.51218,-35.38392,-2.80012
7/16/21,9:45:00 AM,31.27842,35.51402,-35.38796,-3.1082
7/16/21,10:00:00 AM,30.91136,35.5176,-35.39254,-3.47572
7/16/21,10:15:00 AM,29.60268,35.5193,-35.39842,-3.85916
7/16/21,10:30:00 AM,30.32556,35.52378,-35.40146,-4.23504
7/16/21,10:45:00 AM,29.66216,35.52602,-35.40636,-4.69642
7/16/21,11:00:00 AM,34.95868,35.53508,-35.40438,-5.19794
7/16/21,11:15:00 AM,37.47068,35.54158,-35.40652,-5.65152
7/16/21,11:30:00 AM,33.84288,35.54142,-35.41438,-6.09678
7/16/21,11:45:00 AM,32.35756,35.54316,-35.41964,-6.55964
7/16/21,12:00:00 PM,30.63216,35.54464,-35.42652,-7.13242
7/16/21,12:15:00 PM,29.942,35.54684,-35.43202,-7.9288
7/16/21,12:30:00 PM,33.72434,35.55534,-35.43348,-8.5209
7/16/21,12:45:00 PM,39.68464,35.5663,-35.43034,-7.50592
7/16/21,1:00:00 PM,42.82588,35.56394,-35.4209,-6.2701
7/16/21,1:15:00 PM,42.94678,35.55354,-35.4093,-5.02434
7/16/21,1:30:00 PM,42.31118,35.54232,-35.39906,-4.19644
7/16/21,1:45:00 PM,42.99398,35.53594,-35.38924,-3.83428
7/16/21,2:00:00 PM,43.1721,35.53056,-35.38364,-3.58774
7/16/21,2:15:00 PM,43.0877,35.52888,-35.38044,-3.3103
7/16/21,2:30:00 PM,42.7584,35.52582,-35.37818,-3.12498
7/16/21,2:45:00 PM,43.11836,35.52504,-35.3761,-3.04598
7/16/21,3:00:00 PM,43.05584,35.5238,-35.37444,-2.92824
7/16/21,3:15:00 PM,43.18798,35.5237,-35.37418,-2.9225
7/16/21,3:30:00 PM,43.41704,35.52366,-35.37278,-2.896
7/16/21,3:45:00 PM,43.57052,35.52262,-35.3725,-2.98278
7/16/21,4:00:00 PM,43.67444,35.52352,-35.37184,-3.1051
7/16/21,4:15:00 PM,43.88502,35.5248,-35.3735,-3.14732
7/16/21,4:30:00 PM,44.22242,35.52528,-35.37272,-3.22874
7/16/21,4:45:00 PM,44.40374,35.52622,-35.37346,-3.27008
7/16/21,5:00:00 PM,44.20114,35.52626,-35.37404,-3.196
7/16/21,5:15:00 PM,44.47318,35.5264,-35.37402,-3.22774
7/16/21,5:30:00 PM,44.56114,35.52512,-35.37274,-3.29402
7/16/21,5:45:00 PM,44.50262,35.52642,-35.37334,-3.32542
7/16/21,6:00:00 PM,44.78356,35.52702,-35.3735,-3.34718
7/16/21,6:15:00 PM,45.08264,35.52652,-35.37404,-3.30148
7/16/21,6:30:00 PM,44.69578,35.52634,-35.374,-3.29084
7/16/21,6:45:00 PM,44.53532,35.52652,-35.37442,-3.25774
7/16/21,7:00:00 PM,44.02474,35.52598,-35.37382,-3.20772
7/16/21,7:15:00 PM,43.77852,35.52492,-35.37446,-3.167
7/16/21,7:30:00 PM,43.51152,35.52444,-35.37428,-3.09766
7/16/21,7:45:00 PM,42.92042,35.5235,-35.37482,-3.05278
7/16/21,8:00:00 PM,42.60302,35.52288,-35.37374,-2.99688
7/16/21,8:15:00 PM,42.10772,35.52252,-35.374,-2.94022
7/16/21,8:30:00 PM,41.0248,35.52076,-35.37464,-2.90348
7/16/21,8:45:00 PM,39.98554,35.5187,-35.37482,-2.84266
7/16/21,9:00:00 PM,39.03288,35.517,-35.37616,-2.816
7/16/21,9:15:00 PM,37.76718,35.51492,-35.37714,-2.79446
7/16/21,9:30:00 PM,36.63092,35.51392,-35.37772,-2.77186
7/16/21,9:45:00 PM,36.15858,35.51366,-35.37808,-2.76256
7/16/21,10:00:00 PM,34.91514,35.5115,-35.37892,-2.73524
7/16/21,10:15:00 PM,34.00886,35.51074,-35.37906,-2.71044
7/16/21,10:30:00 PM,32.56488,35.50854,-35.37998,-2.69362
7/16/21,10:45:00 PM,30.61852,35.50616,-35.38196,-2.66518
7/16/21,11:00:00 PM,30.04352,35.5053,-35.38268,-2.64796
7/16/21,11:15:00 PM,29.02172,35.50428,-35.38376,-2.6329
7/16/21,11:30:00 PM,28.29032,35.50364,-35.384,-2.61686
7/16/21,11:45:00 PM,27.56066,35.50298,-35.38504,-2.58836
7/17/21,12:00:00 AM,26.17758,35.50096,-35.38634,-2.56754
7/17/21,12:15:00 AM,25.69068,35.5003,-35.38634,-2.54294
7/17/21,12:30:00 AM,26.45622,35.5008,-35.38536,-2.52252
7/17/21,12:45:00 AM,26.89462,35.50074,-35.38458,-2.51412
7/17/21,1:00:00 AM,31.09882,35.50546,-35.381,-2.51788
7/17/21,1:15:00 AM,37.14832,35.51066,-35.37436,-2.53986
7/17/21,1:30:00 AM,38.54116,35.51286,-35.37254,-2.54984
7/17/21,1:45:00 AM,39.54108,35.51416,-35.37086,-2.54184
7/17/21,2:00:00 AM,40.09398,35.5139,-35.37124,-2.53668
7/17/21,2:15:00 AM,40.4688,35.51488,-35.37038,-2.5291
7/17/21,2:30:00 AM,41.08042,35.51584,-35.36968,-2.52692
7/17/21,2:45:00 AM,40.95406,35.51482,-35.36996,-2.5211
7/17/21,3:00:00 AM,41.19894,35.51502,-35.3693,-2.51866
7/17/21,3:15:00 AM,41.33604,35.51536,-35.36904,-2.52266
7/17/21,3:30:00 AM,41.23232,35.51526,-35.36902,-2.53164
7/17/21,3:45:00 AM,41.48412,35.51548,-35.3693,-2.54538
7/17/21,4:00:00 AM,41.4479,35.51546,-35.36906,-2.55542
7/17/21,4:15:00 AM,41.7565,35.51644,-35.36926,-2.57986
7/17/21,4:30:00 AM,42.3027,35.51654,-35.3688,-2.61444
7/17/21,4:45:00 AM,42.30814,35.51658,-35.36862,-2.63798
